altura,peso,idade
1.98,70.4,89
1.41,69.4,89
1.76,68.9,89
1.86,68.1,89
1.93,67.2,89
1.76,67.2,89
1.54,65.5,89
1.88,64.5,89
1.5,64.2,89
1.73,63.9,89
1.93,63.8,89
1.92,62.6,89
1.56,62.1,89
1.77,61.6,89
1.98,61.4,89
1.83,60.8,89
1.5,60.8,89
1.58,60.5,89
1.48,60.0,89
1.75,59.3,89
1.7,58.4,89
1.89,58.2,89
1.43,56.4,89
1.59,54.9,89
1.77,54.6,89
1.89,54.4,89
1.47,54.4,89
1.52,54.1,89
1.61,53.8,89
1.55,53.3,89
1.65,53.1,89
1.81,52.9,89
1.72,51.9,89
1.59,51.7,89
1.5,51.5,89
1.59,51.4,89
1.77,50.6,89
1.59,50.1,89
1.48,49.0,89
1.77,48.3,89
1.57,47.6,89
1.76,47.4,89
1.78,46.4,89
1.54,46.2,89
1.94,45.8,89
1.6,45.4,89
1.89,45.3,89
1.8,45.2,89
1.75,45.1,89
1.89,43.9,89
1.5,42.6,89
1.55,42.4,89
1.41,42.3,89
1.48,41.4,89
1.62,40.8,89
1.58,119.7,88
1.85,116.9,88
1.86,116.3,88
1.75,116.3,88
1.7,115.5,88
1.48,115.3,88
1.68,114.9,88
1.82,114.4,88
1.66,112.7,88
1.62,110.9,88
1.44,109.0,88
1.84,107.5,88
1.42,107.5,88
1.51,107.4,88
1.63,107.0,88
1.99,104.4,88
1.82,103.9,88
1.67,103.7,88
1.93,102.4,88
1.52,101.3,88
1.9,100.8,88
1.95,100.2,88
1.84,99.9,88
1.83,99.8,88
1.84,97.8,88
1.52,97.6,88
1.5,97.5,88
1.47,96.7,88
1.79,96.1,88
1.71,95.6,88
1.58,95.6,88
1.41,95.6,88
1.51,95.3,88
1.93,95.0,88
1.72,94.8,88
1.44,94.4,88
1.66,93.7,88
1.7,93.6,88
1.53,92.5,88
1.89,92.0,88
1.8,90.5,88
1.67,90.2,88
1.5,88.7,88
1.96,88.4,88
1.58,87.8,88
1.87,87.7,88
1.84,87.7,88
1.52,87.5,88
1.93,87.2,88
1.86,86.6,88
1.7,86.3,88
1.43,86.1,88
1.42,86.1,88
1.41,84.9,88
1.74,84.3,88
1.65,83.0,88
1.43,81.8,88
1.47,81.6,88
1.43,80.8,88
1.58,80.1,88
1.59,79.8,88
1.6,78.7,88
1.42,78.3,88
1.5,78.2,88
1.97,77.8,88
1.46,77.3,88
1.81,74.3,88
1.95,73.4,88
1.67,73.4,88
1.65,72.5,88
1.84,70.9,88
1.55,70.8,88
1.92,70.1,88
1.59,70.0,88
1.55,69.4,88
1.93,67.6,88
1.7,67.6,88
1.76,66.5,88
1.6,64.8,88
1.84,63.5,88
1.86,63.4,88
1.91,61.3,88
1.44,60.7,88
1.7,60.4,88
1.77,59.9,88
1.84,59.2,88
1.42,59.2,88
1.84,58.7,88
1.51,58.5,88
1.49,58.5,88
1.82,56.4,88
1.95,56.2,88
1.47,55.2,88
1.92,54.8,88
1.68,54.3,88
1.76,53.8,88
1.43,53.6,88
1.94,52.6,88
1.94,50.1,88
1.8,49.9,88
1.82,49.5,88
1.96,49.4,88
1.98,48.8,88
1.97,48.8,88
1.69,47.0,88
1.87,44.6,88
1.48,44.6,88
1.57,44.5,88
1.79,43.7,88
1.5,41.8,88
1.82,41.5,88
1.89,41.2,88
1.89,40.2,88
1.82,118.6,87
1.77,118.5,87
1.54,118.4,87
1.9,117.7,87
1.97,117.1,87
1.48,117.0,87
1.91,116.4,87
1.78,116.2,87
1.41,116.0,87
1.72,115.9,87
1.41,115.9,87
1.95,114.4,87
1.8,110.9,87
1.81,110.0,87
1.67,109.1,87
1.95,108.4,87
1.59,108.2,87
1.76,107.9,87
1.71,106.8,87
1.63,106.6,87
1.5,106.6,87
1.98,104.6,87
1.94,104.6,87
1.61,104.6,87
1.67,104.3,87
1.47,103.4,87
1.79,102.5,87
1.69,101.8,87
1.62,101.2,87
1.48,100.6,87
1.96,99.5,87
1.94,98.9,87
1.57,98.4,87
1.46,97.4,87
1.59,97.3,87
1.61,97.2,87
1.58,96.6,87
1.89,96.3,87
1.56,96.0,87
1.58,94.6,87
1.56,93.9,87
1.69,93.5,87
1.64,92.9,87
1.52,92.9,87
1.94,92.6,87
1.73,92.4,87
1.54,91.1,87
1.75,89.8,87
1.57,89.6,87
1.61,88.9,87
1.47,87.5,87
1.96,87.1,87
1.81,86.7,87
2.0,86.2,87
1.44,86.2,87
1.68,85.9,87
1.68,85.9,87
1.53,85.9,87
1.75,84.8,87
1.9,84.6,87
1.84,84.0,87
1.62,83.7,87
1.9,83.4,87
1.88,83.0,87
1.49,82.8,87
1.79,82.5,87
1.83,81.8,87
1.85,80.7,87
1.58,79.6,87
1.71,79.2,87
1.52,78.9,87
2.0,77.6,87
1.92,77.2,87
1.8,77.2,87
1.74,76.5,87
1.96,76.4,87
1.65,76.2,87
1.85,75.2,87
1.86,75.0,87
1.8,74.9,87
1.41,74.5,87
1.62,74.1,87
1.56,69.4,87
1.55,69.3,87
1.72,68.9,87
1.79,68.5,87
1.56,68.5,87
1.65,68.1,87
1.55,68.0,87
1.98,67.9,87
1.65,67.8,87
1.86,66.6,87
1.91,65.7,87
1.83,65.5,87
1.43,64.0,87
1.74,63.4,87
1.5,63.0,87
1.64,62.7,87
1.89,62.6,87
1.87,62.3,87
1.6,62.0,87
1.86,60.8,87
1.94,57.3,87
1.93,57.2,87
1.88,56.7,87
1.64,56.3,87
1.49,55.8,87
1.82,55.6,87
1.56,55.1,87
1.88,53.9,87
1.9,52.7,87
1.57,52.2,87
1.98,51.2,87
1.49,50.9,87
1.79,50.7,87
1.86,50.6,87
1.87,50.0,87
1.63,48.3,87
1.78,47.8,87
1.61,47.8,87
1.86,47.7,87
1.43,47.7,87
1.56,46.5,87
1.66,45.4,87
1.49,45.3,87
1.6,45.2,87
1.95,44.9,87
1.85,44.7,87
1.78,44.0,87
1.93,43.7,87
1.77,43.7,87
1.85,43.1,87
1.78,42.5,87
1.95,41.4,87
1.53,41.3,87
1.68,40.6,87
1.92,40.4,87
1.55,119.6,86
1.48,119.6,86
1.54,118.7,86
1.58,118.3,86
1.91,118.1,86
1.68,116.4,86
1.51,116.1,86
1.79,115.1,86
1.89,114.4,86
1.98,113.7,86
1.89,113.5,86
1.69,113.4,86
1.77,113.3,86
1.5,113.1,86
1.55,112.5,86
1.57,112.0,86
1.58,111.9,86
1.83,111.4,86
1.44,110.3,86
1.75,110.1,86
1.92,108.1,86
1.97,107.7,86
1.46,106.0,86
1.86,105.1,86
1.44,104.9,86
1.88,104.0,86
1.96,103.1,86
1.65,102.9,86
1.99,102.2,86
1.49,101.5,86
1.43,101.1,86
1.76,100.8,86
1.62,100.1,86
1.42,99.6,86
1.99,99.2,86
1.6,99.0,86
1.94,98.6,86
1.51,98.4,86
1.52,97.6,86
1.82,97.3,86
1.6,97.3,86
1.99,96.8,86
1.41,96.7,86
1.8,96.1,86
1.55,95.8,86
1.74,95.7,86
1.8,95.1,86
1.7,94.8,86
1.94,94.6,86
1.6,94.2,86
1.61,92.4,86
1.65,91.9,86
1.58,91.9,86
1.98,91.5,86
1.4,91.5,86
1.46,91.3,86
1.4,90.8,86
2.0,89.8,86
1.92,89.0,86
1.83,88.0,86
1.84,84.2,86
1.77,82.3,86
1.5,81.1,86
1.76,80.1,86
1.7,79.9,86
1.85,79.5,86
1.56,78.0,86
1.99,77.7,86
1.62,77.7,86
1.94,77.4,86
1.59,76.1,86
1.74,75.1,86
1.5,74.7,86
1.97,73.6,86
1.54,73.5,86
1.74,73.0,86
1.48,71.7,86
1.92,71.2,86
1.77,70.2,86
1.5,69.7,86
1.55,69.6,86
1.43,66.6,86
1.58,65.9,86
1.43,65.7,86
1.56,65.6,86
1.91,65.4,86
1.69,65.2,86
1.8,64.9,86
1.63,64.1,86
1.71,64.0,86
1.49,63.7,86
1.47,63.7,86
1.55,63.0,86
1.82,61.9,86
1.9,61.0,86
1.92,60.8,86
1.93,60.1,86
1.64,58.6,86
1.56,58.3,86
1.56,57.0,86
1.69,56.3,86
1.67,56.2,86
1.45,55.4,86
1.54,55.3,86
1.66,53.9,86
1.57,53.5,86
1.63,53.4,86
1.91,52.8,86
1.98,50.9,86
1.86,49.8,86
1.49,48.9,86
1.43,48.7,86
1.79,48.6,86
1.81,47.3,86
1.41,46.7,86
1.54,46.1,86
1.96,45.4,86
1.42,44.8,86
1.73,44.6,86
1.61,44.0,86
1.74,43.4,86
1.83,42.6,86
1.72,119.3,85
1.65,116.2,85
1.59,114.5,85
1.57,114.1,85
1.7,113.3,85
1.65,112.8,85
1.87,112.5,85
1.51,112.3,85
1.87,112.1,85
1.81,111.4,85
1.42,111.0,85
1.74,110.4,85
1.75,109.8,85
1.46,109.6,85
1.9,108.1,85
1.78,108.0,85
1.47,108.0,85
1.83,107.3,85
1.71,107.2,85
1.94,107.0,85
1.43,106.7,85
1.54,106.3,85
1.78,105.4,85
1.74,104.6,85
1.9,103.2,85
1.48,102.6,85
1.95,102.3,85
1.44,102.2,85
1.83,101.5,85
1.91,101.2,85
1.58,99.7,85
1.69,98.7,85
1.67,98.3,85
1.91,98.1,85
1.94,97.8,85
1.89,97.0,85
1.64,96.9,85
1.89,96.6,85
1.97,95.9,85
1.51,95.5,85
1.61,94.8,85
1.99,94.7,85
1.88,92.9,85
1.87,92.8,85
1.5,91.8,85
1.67,91.7,85
1.88,91.3,85
1.67,91.3,85
1.96,90.7,85
1.92,89.8,85
1.73,89.3,85
1.44,89.1,85
1.57,88.4,85
1.62,88.3,85
1.97,87.3,85
1.86,87.3,85
1.79,86.8,85
1.46,85.7,85
1.7,85.0,85
1.69,84.9,85
1.69,84.6,85
1.81,83.9,85
1.66,83.8,85
1.43,83.5,85
1.64,83.1,85
1.98,82.1,85
1.58,81.9,85
1.94,81.7,85
1.93,80.5,85
1.52,80.4,85
1.88,80.1,85
1.66,79.5,85
1.89,77.6,85
1.65,76.9,85
1.9,76.8,85
1.62,74.2,85
1.61,73.7,85
1.74,73.6,85
1.52,73.3,85
1.51,72.4,85
1.56,71.9,85
1.76,71.4,85
1.57,70.3,85
1.69,70.0,85
1.54,69.9,85
1.54,68.5,85
1.88,68.1,85
1.55,66.8,85
1.8,66.1,85
1.85,66.0,85
1.96,65.7,85
1.69,65.7,85
1.45,65.3,85
1.41,65.2,85
1.93,64.3,85
1.53,63.6,85
1.49,63.1,85
1.9,62.8,85
1.4,62.8,85
1.68,62.4,85
1.9,61.5,85
1.73,58.0,85
1.54,57.4,85
1.44,57.2,85
1.66,56.8,85
1.94,56.7,85
1.43,56.2,85
1.98,54.0,85
1.64,53.9,85
1.93,53.7,85
1.89,53.1,85
1.95,52.9,85
1.97,51.5,85
1.75,51.5,85
1.5,50.2,85
1.41,50.1,85
1.65,49.9,85
1.4,49.1,85
1.81,47.4,85
1.88,47.0,85
1.85,47.0,85
1.54,47.0,85
1.66,46.6,85
1.81,46.3,85
1.93,45.7,85
1.79,44.7,85
1.61,44.3,85
1.64,43.5,85
1.9,41.0,85
1.45,119.9,84
1.42,119.6,84
1.42,119.3,84
1.88,119.1,84
1.48,118.9,84
1.78,118.8,84
1.41,118.8,84
1.99,118.6,84
1.76,118.6,84
1.5,117.6,84
1.73,117.5,84
1.41,117.5,84
1.86,116.6,84
1.69,115.4,84
1.59,114.9,84
1.87,114.8,84
1.7,113.6,84
1.68,112.1,84
1.57,111.8,84
1.93,110.6,84
1.62,109.7,84
1.48,109.6,84
1.78,109.5,84
1.85,109.4,84
1.59,109.1,84
1.9,108.9,84
1.83,108.9,84
1.86,106.8,84
1.56,106.2,84
1.55,106.1,84
1.58,105.6,84
1.49,105.5,84
1.69,104.8,84
1.94,104.3,84
1.72,104.2,84
1.62,103.1,84
1.88,103.0,84
1.46,101.5,84
1.89,99.9,84
1.83,98.4,84
1.74,96.0,84
1.81,95.0,84
1.55,94.1,84
1.74,94.0,84
1.78,93.8,84
1.48,93.2,84
1.93,91.4,84
1.85,90.5,84
1.61,90.5,84
1.87,88.7,84
1.47,88.4,84
1.5,87.7,84
1.45,86.9,84
1.57,85.5,84
1.57,84.1,84
1.78,83.8,84
1.95,83.5,84
1.83,82.8,84
1.62,82.8,84
1.4,82.8,84
1.65,82.7,84
1.64,82.6,84
1.75,81.9,84
1.46,81.8,84
1.62,81.1,84
1.98,80.7,84
1.58,80.5,84
1.46,80.5,84
1.48,80.3,84
1.77,79.9,84
1.51,79.0,84
1.84,78.1,84
1.42,77.8,84
1.41,77.6,84
1.76,77.4,84
1.79,76.0,84
1.69,75.7,84
1.48,75.3,84
1.98,75.2,84
1.78,74.7,84
1.97,74.5,84
1.74,73.9,84
1.84,73.6,84
1.72,73.6,84
1.72,72.9,84
1.82,72.6,84
1.66,69.8,84
1.6,68.6,84
1.83,67.8,84
1.94,67.0,84
1.46,66.7,84
1.66,66.5,84
1.87,66.4,84
1.42,65.7,84
1.85,65.4,84
1.43,65.3,84
1.71,65.0,84
1.66,64.0,84
1.83,63.5,84
1.84,61.8,84
1.93,61.4,84
1.77,58.4,84
1.54,55.2,84
1.47,54.2,84
1.75,53.7,84
1.7,53.2,84
1.4,53.1,84
1.44,51.8,84
1.57,50.1,84
1.62,50.0,84
2.0,49.9,84
1.89,49.4,84
1.79,49.4,84
1.48,49.0,84
1.62,48.9,84
1.46,48.4,84
1.63,45.5,84
1.55,44.3,84
1.62,42.6,84
1.78,42.0,84
1.91,40.9,84
1.74,119.3,83
1.98,119.0,83
1.56,118.7,83
1.73,118.6,83
1.53,117.5,83
1.56,117.1,83
1.48,116.2,83
1.94,116.0,83
1.72,114.7,83
1.99,114.4,83
1.87,113.2,83
1.54,112.9,83
1.57,112.6,83
1.7,111.8,83
1.82,111.5,83
1.88,111.4,83
1.45,111.0,83
1.76,110.9,83
1.98,110.5,83
1.67,109.9,83
1.77,109.8,83
1.68,109.4,83
1.63,109.1,83
1.48,109.1,83
1.67,106.9,83
1.63,106.3,83
1.43,106.1,83
1.49,105.5,83
1.92,104.6,83
1.86,102.8,83
1.51,101.1,83
1.72,100.7,83
1.93,100.4,83
1.93,99.9,83
1.86,99.3,83
1.89,99.2,83
1.47,98.8,83
1.96,98.5,83
1.75,97.8,83
1.52,97.8,83
1.82,95.2,83
1.47,95.1,83
1.89,93.7,83
1.86,92.9,83
1.76,92.6,83
1.94,92.3,83
1.98,91.8,83
1.53,91.8,83
1.6,90.9,83
1.56,90.1,83
1.82,90.0,83
1.51,89.8,83
1.5,87.1,83
1.62,86.1,83
1.47,84.6,83
1.59,83.9,83
1.54,82.6,83
1.93,81.4,83
1.75,80.9,83
1.93,80.1,83
1.81,78.9,83
1.66,78.6,83
1.77,78.5,83
1.41,78.5,83
1.53,76.6,83
1.7,76.5,83
1.64,75.5,83
1.6,73.8,83
1.45,73.8,83
1.4,73.3,83
1.48,72.4,83
1.91,71.8,83
1.65,71.4,83
1.67,71.3,83
1.56,71.2,83
1.83,70.9,83
1.66,70.7,83
1.48,70.6,83
1.94,69.3,83
1.91,69.1,83
1.72,67.6,83
1.53,67.0,83
1.72,66.4,83
1.54,63.9,83
1.75,63.2,83
1.98,62.3,83
1.44,61.8,83
1.97,61.4,83
1.49,61.4,83
1.95,60.6,83
1.47,60.6,83
1.76,60.4,83
1.41,60.1,83
1.77,59.6,83
1.94,59.3,83
1.44,59.3,83
1.61,58.1,83
1.88,56.7,83
1.71,56.5,83
1.98,56.1,83
1.91,55.7,83
1.48,54.8,83
1.9,54.7,83
1.74,53.0,83
1.65,52.7,83
1.63,52.7,83
1.94,52.6,83
1.67,52.5,83
1.77,51.7,83
1.43,51.3,83
1.76,50.0,83
1.74,50.0,83
1.71,48.8,83
1.58,48.7,83
1.9,48.2,83
1.54,47.8,83
1.83,47.4,83
1.41,47.3,83
1.58,47.0,83
1.56,46.7,83
1.54,46.7,83
1.8,46.3,83
1.72,45.2,83
1.6,44.7,83
1.85,44.0,83
1.74,44.0,83
1.54,43.2,83
1.66,42.8,83
1.98,41.0,83
1.7,41.0,83
1.86,40.9,83
1.51,40.0,83
1.42,40.0,83
1.57,119.2,82
1.6,118.7,82
1.77,118.5,82
1.61,118.4,82
1.94,117.9,82
1.58,117.7,82
1.89,117.6,82
1.92,116.5,82
1.73,115.0,82
1.81,114.9,82
1.97,114.6,82
1.91,114.0,82
1.58,112.8,82
1.55,112.1,82
1.41,111.8,82
1.71,110.6,82
1.81,110.3,82
1.67,110.0,82
1.84,109.8,82
1.95,109.3,82
1.41,108.9,82
1.75,107.7,82
1.51,107.4,82
1.91,107.3,82
1.49,106.8,82
1.83,105.4,82
1.89,104.2,82
1.87,102.7,82
1.76,102.0,82
1.73,101.6,82
1.55,101.5,82
1.6,101.4,82
1.87,99.5,82
1.66,97.9,82
1.86,96.8,82
1.67,96.1,82
1.79,96.0,82
1.78,94.4,82
1.64,93.9,82
1.79,92.8,82
1.77,92.8,82
1.5,92.6,82
1.45,91.9,82
1.49,91.8,82
1.55,90.9,82
1.69,90.7,82
1.52,90.4,82
1.62,90.2,82
1.64,90.1,82
1.54,90.0,82
1.95,89.9,82
1.69,89.3,82
1.62,88.8,82
1.89,88.1,82
1.64,88.0,82
1.61,87.8,82
1.9,87.0,82
1.83,86.7,82
1.58,86.0,82
1.43,85.5,82
1.71,85.0,82
1.65,84.2,82
1.94,84.1,82
1.69,83.3,82
1.58,82.9,82
1.9,82.5,82
1.95,82.3,82
1.77,82.3,82
1.91,81.6,82
1.76,79.1,82
1.41,79.0,82
1.65,75.7,82
1.43,75.6,82
1.63,75.2,82
1.48,75.1,82
1.54,74.8,82
1.68,74.6,82
1.41,73.9,82
1.61,73.8,82
1.63,73.1,82
1.69,73.0,82
1.58,72.3,82
1.66,71.1,82
1.71,70.9,82
1.69,70.4,82
1.75,70.1,82
1.5,70.1,82
1.87,69.9,82
1.65,69.9,82
1.55,69.7,82
1.43,67.9,82
1.71,67.5,82
1.89,66.5,82
1.61,66.4,82
1.41,64.9,82
1.8,63.7,82
1.58,63.2,82
1.45,61.7,82
1.85,60.9,82
1.59,59.7,82
1.55,59.7,82
1.62,56.0,82
1.67,55.6,82
1.55,54.7,82
1.86,54.6,82
1.98,53.1,82
1.79,53.0,82
1.55,52.9,82
1.89,52.6,82
1.76,51.6,82
1.44,50.6,82
1.64,50.5,82
1.93,49.0,82
1.72,48.2,82
1.63,47.5,82
1.42,47.3,82
1.61,46.6,82
1.71,46.1,82
1.63,45.0,82
1.42,45.0,82
1.66,44.5,82
1.84,43.7,82
1.81,41.5,82
1.92,41.2,82
1.86,41.2,82
1.56,119.9,81
1.72,119.7,81
1.62,118.4,81
1.54,118.2,81
1.81,117.4,81
1.81,116.4,81
1.81,115.8,81
1.52,115.5,81
1.51,115.4,81
1.88,114.9,81
1.5,114.7,81
1.66,114.6,81
1.67,114.5,81
1.6,114.4,81
1.58,114.3,81
1.84,114.1,81
1.58,113.8,81
1.53,113.7,81
1.81,112.1,81
1.48,111.3,81
1.83,111.0,81
1.9,109.7,81
1.92,108.9,81
1.96,107.9,81
1.75,107.4,81
1.65,106.3,81
1.97,106.0,81
1.53,104.8,81
1.47,104.4,81
1.51,102.1,81
1.74,102.0,81
1.53,99.9,81
1.4,99.8,81
1.78,99.6,81
1.85,99.2,81
1.82,98.4,81
1.89,98.0,81
1.62,97.3,81
1.69,97.1,81
1.72,95.5,81
1.99,95.2,81
1.58,94.4,81
1.78,94.1,81
1.41,93.5,81
1.82,93.3,81
1.55,93.2,81
1.78,92.3,81
1.73,91.6,81
1.56,86.6,81
1.46,86.6,81
1.89,86.0,81
1.42,85.3,81
1.65,84.7,81
1.83,83.4,81
1.94,83.0,81
1.89,80.0,81
1.52,79.2,81
1.91,77.9,81
1.46,77.7,81
1.41,77.5,81
1.9,77.0,81
1.83,76.7,81
1.54,75.9,81
1.9,75.4,81
1.91,75.0,81
1.58,75.0,81
1.79,74.6,81
2.0,74.1,81
1.53,74.0,81
1.73,73.5,81
1.88,72.7,81
1.58,71.5,81
1.42,71.3,81
1.45,70.5,81
1.6,70.2,81
1.65,70.1,81
1.44,69.4,81
1.69,68.1,81
1.66,67.7,81
1.59,66.9,81
1.47,66.4,81
1.83,65.9,81
1.97,65.6,81
2.0,65.5,81
1.87,65.4,81
1.84,65.3,81
1.85,64.6,81
1.82,64.2,81
1.78,64.0,81
1.97,63.4,81
1.46,63.2,81
1.44,63.0,81
1.98,61.6,81
1.48,59.4,81
1.61,59.3,81
1.42,59.0,81
1.79,58.8,81
1.86,58.1,81
1.42,57.9,81
1.56,57.8,81
1.53,57.1,81
1.44,49.4,81
1.9,48.3,81
1.77,48.1,81
1.98,48.0,81
1.51,47.0,81
1.6,46.7,81
1.43,46.6,81
1.56,45.1,81
1.52,45.1,81
1.96,45.0,81
1.6,44.7,81
1.72,44.4,81
1.68,44.4,81
1.51,44.0,81
1.95,43.6,81
1.9,43.2,81
1.42,43.1,81
1.96,43.0,81
1.56,43.0,81
1.79,42.9,81
1.99,42.6,81
1.65,42.1,81
1.71,41.9,81
1.86,41.8,81
1.49,40.6,81
1.89,119.4,80
1.76,118.6,80
1.51,116.3,80
1.73,116.1,80
1.73,115.6,80
1.93,113.7,80
1.53,113.7,80
1.79,112.8,80
1.55,112.6,80
1.42,112.4,80
1.71,111.9,80
1.7,111.5,80
1.52,110.9,80
1.86,110.7,80
1.84,110.7,80
1.62,110.7,80
1.88,110.6,80
1.51,110.0,80
1.43,109.6,80
1.93,109.1,80
1.71,108.2,80
1.97,106.5,80
1.91,106.3,80
1.41,106.0,80
1.65,104.7,80
1.65,104.7,80
1.89,104.2,80
1.65,104.2,80
1.63,100.8,80
1.81,100.0,80
1.47,98.7,80
1.77,98.5,80
1.59,98.1,80
1.42,97.6,80
1.54,96.8,80
1.47,95.9,80
1.93,95.7,80
1.75,95.5,80
1.69,94.2,80
1.62,94.0,80
1.93,93.7,80
1.72,92.1,80
1.68,92.1,80
1.59,91.5,80
1.85,91.1,80
1.84,90.7,80
1.75,89.9,80
1.61,88.5,80
1.92,88.4,80
1.64,88.1,80
1.56,87.9,80
1.42,87.5,80
1.94,87.4,80
1.78,87.3,80
1.53,86.8,80
1.5,85.3,80
1.77,85.0,80
1.94,83.6,80
1.57,82.8,80
1.85,81.9,80
1.41,81.9,80
1.87,80.0,80
1.42,79.9,80
2.0,78.6,80
1.91,78.6,80
1.57,78.3,80
1.87,78.2,80
1.99,77.6,80
1.98,77.1,80
1.79,76.3,80
1.51,75.5,80
1.9,72.1,80
1.85,71.9,80
1.87,71.5,80
1.77,70.8,80
1.55,70.4,80
1.53,70.3,80
1.71,69.2,80
1.71,69.0,80
1.96,68.7,80
1.99,68.4,80
1.64,67.5,80
1.83,67.4,80
1.49,66.6,80
1.62,66.2,80
1.57,65.8,80
1.82,65.0,80
1.69,64.0,80
1.74,62.9,80
1.68,62.7,80
1.93,61.9,80
1.49,61.9,80
1.57,60.8,80
1.5,60.0,80
1.91,59.8,80
1.61,59.5,80
1.73,58.6,80
1.43,57.3,80
1.54,57.2,80
1.44,56.7,80
1.6,56.4,80
